,Unnamed: 0,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
438,438,738,2,0,40,6,114940.67,2,1,1,194895.57,1
439,439,850,3,0,45,4,114347.85,2,1,1,109089.04,0
440,440,573,1,0,30,6,0.0,2,1,0,66190.21,0
441,441,697,2,1,43,8,103409.16,1,1,0,66893.28,1
442,442,668,2,1,34,5,80242.37,2,0,0,56780.97,0
443,443,658,1,0,44,6,148481.09,1,1,0,130529.13,0
444,444,772,1,1,43,6,0.0,2,1,1,57675.88,0
445,445,502,1,1,33,7,0.0,2,0,1,4082.52,0
446,446,647,1,0,29,0,98263.46,2,1,0,164717.95,0
447,447,591,1,1,33,9,131765.72,1,1,0,118782.06,0
448,448,694,1,0,38,5,195926.39,1,1,1,85522.84,0
449,449,698,2,1,52,10,107304.39,3,1,0,28806.32,1
450,450,531,3,1,31,2,118899.45,2,0,0,41409.36,0
451,451,753,2,0,35,5,82453.96,2,0,0,18254.75,0
452,452,484,1,0,50,2,90408.16,2,0,0,48170.57,0
453,453,765,2,0,46,8,119492.88,2,0,1,166896.01,1
454,454,473,2,0,35,7,131504.73,1,1,0,189560.43,0
455,455,749,1,1,42,2,56726.83,2,0,1,185543.35,0
456,456,710,3,1,62,3,131078.42,2,1,0,119348.76,1
457,457,709,3,0,37,8,0.0,3,1,0,71738.56,0
458,458,510,1,1,32,9,103324.78,1,1,1,46127.7,0
459,459,757,2,0,34,1,129398.01,2,0,0,44965.44,0
460,460,669,1,0,47,9,61196.54,1,1,0,58170.24,0
461,461,675,1,1,32,1,0.0,3,1,0,85901.09,0
462,462,651,2,0,37,10,117791.06,2,1,1,75837.58,0
463,463,435,2,1,44,3,151739.65,1,1,0,167461.5,0
464,464,697,1,1,40,4,0.0,2,0,1,26543.28,0
465,465,738,3,1,49,3,0.0,3,1,1,65066.48,1
466,466,637,1,0,38,3,104339.56,1,0,0,119882.86,0
467,467,598,1,1,47,2,0.0,2,1,1,186116.54,0
468,468,659,1,0,38,3,0.0,2,1,0,158553.1,0
469,469,636,2,1,36,6,96643.32,1,0,0,182059.28,0
470,470,718,1,1,48,9,0.0,2,1,1,72105.63,0
471,471,605,3,1,41,5,103154.66,1,0,0,143203.78,0
472,472,597,1,0,41,4,145809.53,2,1,1,52319.26,0
473,473,729,3,0,34,9,53299.96,2,1,1,42855.97,0
474,474,769,1,0,25,10,0.0,2,0,0,187925.75,0
475,475,419,3,0,27,2,121580.42,1,0,1,134720.51,0
476,476,711,1,1,64,4,0.0,2,1,1,3185.67,0
477,477,618,1,1,39,2,91068.56,1,1,0,26578.69,0
478,478,696,1,1,52,6,139781.06,1,1,0,27445.4,1
479,479,468,1,0,32,8,137649.47,1,0,0,198714.29,0
480,480,802,2,1,31,1,125013.72,1,1,1,187658.09,0
481,481,600,1,0,27,3,0.0,2,0,1,125698.97,0
482,482,453,3,0,42,5,0.0,3,1,0,83008.49,1
483,483,713,1,1,36,8,133889.35,1,1,1,143265.65,0
484,484,600,2,1,53,7,106261.63,1,1,0,93629.66,1
485,485,704,1,1,39,5,0.0,1,1,0,6416.92,0
486,486,578,3,1,28,4,0.0,2,0,0,6947.09,0
487,487,763,3,1,37,8,0.0,2,1,1,933.38,0
488,488,632,3,1,38,1,120599.21,1,1,0,92816.86,0
489,489,841,1,1,31,2,0.0,2,1,0,173240.52,0
490,490,570,1,1,37,6,0.0,1,1,1,187758.5,0
491,491,543,1,0,71,1,104308.77,1,1,1,25650.04,0
492,492,556,1,1,40,5,125909.85,1,1,1,95124.4,0
493,493,573,1,0,47,8,154543.98,1,1,0,29586.73,0
494,494,660,3,0,33,1,0.0,2,0,0,117834.91,0
495,495,602,1,0,25,0,0.0,2,1,1,101274.17,0
496,496,723,3,0,45,4,0.0,2,1,0,37214.39,0
497,497,781,3,1,35,1,0.0,2,0,0,42117.9,0
498,498,757,1,1,57,3,89079.41,1,1,1,53179.21,1
499,499,609,1,1,26,7,0.0,2,1,0,98463.99,0
500,500,850,1,0,35,1,211774.31,1,1,0,188574.12,1
501,501,645,3,1,38,1,68079.8,1,0,1,166264.89,0
502,502,643,1,0,51,2,105229.53,1,1,0,34967.75,1
503,503,810,1,1,32,9,120879.73,2,0,1,78896.59,0
504,504,682,1,0,37,8,148580.12,1,1,0,35179.18,0
505,505,683,1,1,47,1,0.0,2,1,0,148989.15,0
506,506,729,1,0,62,4,140549.4,1,1,0,30990.16,1
507,507,568,2,1,40,1,99282.63,1,0,0,134600.94,1
508,508,596,3,1,30,6,121345.88,4,1,0,41921.75,1
509,509,518,2,1,29,9,125961.74,2,1,0,160303.08,1
510,510,850,2,0,33,2,83415.04,1,0,1,74917.64,0
511,511,591,1,1,24,6,147360.0,1,1,1,25310.82,0
512,512,648,1,0,54,9,120633.42,1,0,0,5924.38,1
513,513,649,1,1,41,0,0.0,2,0,1,130567.02,0
514,514,576,1,1,41,1,0.0,1,1,1,188274.6,0
515,515,568,2,1,26,1,112930.28,2,1,0,22095.73,0
516,516,768,1,1,25,6,0.0,2,1,1,21215.67,0
517,517,628,1,0,45,8,0.0,2,1,0,193903.06,0
518,518,578,1,1,32,4,0.0,2,1,1,141822.8,0
519,519,565,2,0,32,9,68067.24,1,1,0,143287.58,0
520,520,748,3,0,40,4,0.0,2,1,0,132368.47,0
521,521,641,3,1,40,5,102145.13,1,1,1,100637.07,0
522,522,541,1,1,36,5,0.0,2,1,0,124795.84,0
523,523,666,2,1,74,7,105102.5,1,1,1,46172.47,0
524,524,736,2,1,50,9,116309.01,1,1,0,185360.4,1
525,525,573,2,1,35,9,134498.54,2,1,1,119924.8,0
526,526,710,3,1,22,8,0.0,2,0,0,99645.04,0
527,527,540,1,0,31,7,0.0,1,0,1,183051.6,1
528,528,609,1,0,53,6,0.0,2,1,1,124218.27,0
529,529,702,1,1,40,7,145536.9,1,0,1,135334.24,0
530,530,548,1,0,28,8,116755.5,2,1,1,158585.17,1
531,531,699,3,0,25,8,0.0,2,1,1,52404.47,0
532,532,612,1,1,32,3,121394.42,1,1,0,164081.42,0
533,533,732,2,0,29,1,154333.82,1,1,1,138527.56,0
534,534,584,1,0,26,0,146286.22,1,1,0,105105.35,0
535,535,523,1,1,45,5,0.0,2,1,1,121428.2,0
536,536,731,3,1,42,9,101043.63,1,1,1,192175.52,0
537,537,626,1,1,38,7,141074.59,1,1,0,52795.56,1
538,538,593,1,0,32,3,0.0,2,1,1,151978.36,0
539,539,654,2,1,31,5,150593.59,2,1,1,105218.45,0
540,540,646,2,0,52,6,111739.4,2,0,1,68367.18,0
541,541,669,2,0,42,1,103873.39,1,1,0,148611.52,0
542,542,629,3,1,34,1,121151.05,1,0,0,119357.93,0
543,543,500,3,1,37,9,125822.21,1,1,0,111698.0,0
544,544,629,3,0,44,6,125512.98,2,0,0,79082.76,0
545,545,601,1,0,40,3,92055.36,1,0,1,164652.02,1
546,546,611,1,1,30,2,104145.65,1,0,0,159629.64,0
547,547,508,1,1,44,3,115451.05,2,0,0,67234.33,0
548,548,568,3,0,27,1,116320.68,1,0,1,45563.94,0
549,549,637,3,0,54,5,0.0,1,0,1,150836.98,0
550,550,666,2,0,50,7,109062.28,1,1,1,140136.1,1
551,551,622,3,0,46,4,107073.27,2,1,1,30984.59,1
552,552,839,1,0,51,3,0.0,1,1,1,69101.23,1
553,553,569,1,0,44,4,0.0,2,0,0,134394.78,0
554,554,528,1,0,36,1,156948.41,1,1,1,149912.28,1
555,555,428,2,0,40,3,129248.11,2,1,0,72876.43,1
556,556,667,1,0,38,6,144432.04,1,1,1,73963.17,1
557,557,633,1,0,36,6,125130.28,1,0,0,125961.48,0
558,558,693,1,0,35,5,124151.09,1,1,0,88705.14,1
559,559,683,1,1,39,4,0.0,2,1,0,171716.81,0
560,560,644,1,0,39,9,0.0,1,1,0,3740.93,0
561,561,521,1,1,35,6,96423.84,1,1,0,10488.44,0
562,562,591,2,0,35,2,90194.34,2,1,0,57064.57,0
563,563,660,1,1,30,7,146301.31,1,0,0,96847.91,0
564,564,497,2,1,41,5,80542.81,1,0,0,88729.22,1
565,565,556,1,1,26,4,0.0,1,1,0,195167.38,0
566,566,724,1,0,30,9,142475.87,1,1,1,107848.24,0
567,567,539,1,1,30,0,0.0,2,1,0,160979.66,0
568,568,673,2,1,47,1,183579.54,2,0,1,34047.54,0
569,569,561,1,1,37,5,0.0,2,1,0,83093.25,0
570,570,628,1,1,32,9,149136.31,2,1,1,16402.11,0
571,571,850,1,0,35,9,0.0,2,0,0,25329.48,0
572,572,413,2,1,39,1,130969.77,2,1,1,158891.79,0
573,573,652,1,1,48,4,59486.31,1,1,0,163944.18,1
574,574,665,1,1,52,3,0.0,1,1,0,116137.01,1
575,575,689,3,0,55,4,0.0,2,1,1,58442.25,0
576,576,658,3,1,50,2,0.0,2,1,0,52137.73,0
577,577,711,1,0,81,6,0.0,2,1,1,72276.24,0
578,578,497,1,1,41,9,0.0,1,0,0,22074.48,0
579,579,590,3,0,51,3,154962.99,3,0,1,191932.27,1
580,580,811,1,1,31,7,117799.28,1,1,1,182372.35,0
581,581,648,2,0,37,7,138503.51,2,1,0,57215.85,0
582,582,438,1,1,38,2,0.0,2,1,0,136859.55,0
583,583,604,1,0,53,2,121389.78,1,1,1,48201.64,1
584,584,645,1,1,41,7,0.0,1,0,1,28667.56,0
585,585,430,2,1,36,1,138992.48,2,0,0,122373.42,0
586,586,804,2,0,33,10,138335.96,1,1,1,80483.76,0
587,587,736,1,0,24,0,0.0,2,1,0,109355.73,1
588,588,726,3,1,30,8,134152.29,1,1,1,147822.44,0
589,589,434,1,1,41,4,108128.52,1,0,1,56784.11,0
590,590,585,1,1,54,8,87105.32,1,1,1,55346.14,0
591,591,551,1,0,36,5,0.0,1,1,0,183479.12,0
592,592,645,1,1,31,7,161171.7,2,1,0,12599.94,1
593,593,808,3,0,67,10,124577.15,1,0,1,169894.4,0
594,594,613,3,1,34,3,0.0,1,1,1,41724.72,0
595,595,793,1,1,32,2,0.0,2,1,0,193817.63,1
596,596,550,2,1,52,5,121016.23,1,1,1,41730.37,1
597,597,687,1,0,24,3,110495.27,1,1,0,158615.41,0
598,598,636,3,0,33,0,0.0,1,1,0,92277.47,1
599,599,610,1,1,34,0,103108.17,1,0,0,125646.82,0
600,600,558,3,1,45,4,0.0,1,1,0,131807.14,0
601,601,730,1,1,34,1,0.0,2,1,1,126592.01,0
602,602,835,1,0,56,2,0.0,2,1,1,39820.13,0
603,603,736,1,0,63,10,0.0,2,0,1,502.7,0
604,604,850,2,1,53,2,94078.97,2,1,0,36980.54,0
605,605,546,2,0,52,1,106074.89,1,1,1,23548.45,1
606,606,670,1,0,38,4,119624.54,2,1,1,110472.12,0
607,607,680,2,1,32,7,175454.0,1,0,1,77349.92,0
608,608,747,3,1,41,9,0.0,1,1,0,32430.94,1
609,609,646,1,1,30,7,0.0,2,1,0,153566.97,0
610,610,703,1,0,45,5,0.0,2,1,0,131906.44,0
611,611,790,2,1,24,7,107418.27,1,0,1,160450.21,0
612,612,434,3,1,55,6,0.0,1,0,1,73562.05,1
613,613,529,3,1,31,6,0.0,1,1,0,10625.91,0
614,614,411,1,1,29,0,59697.17,2,1,1,53483.21,0
615,615,796,1,1,44,8,165326.2,1,1,1,57205.55,0
616,616,691,1,0,34,7,0.0,2,0,1,161559.12,0
617,617,537,1,1,26,7,106397.75,1,0,0,103563.23,0
618,618,794,1,1,30,8,0.0,2,1,1,24113.91,0
619,619,550,1,1,47,2,0.0,2,1,1,97057.28,0
620,620,562,1,1,30,3,111099.79,2,0,0,140650.19,0
621,621,670,1,0,45,9,104930.38,1,1,0,155921.81,1
622,622,676,1,0,32,5,0.0,2,1,1,75465.41,0
623,623,748,1,1,33,1,142645.43,1,0,0,69132.66,0
624,624,737,3,1,38,6,146282.79,2,1,0,198516.2,0
625,625,661,1,1,51,6,146606.6,1,1,1,68021.9,0
626,626,720,1,0,43,6,137824.03,2,1,0,172557.77,0
627,627,701,1,1,39,2,0.0,2,1,1,82526.92,0
628,628,524,1,1,28,1,93577.3,1,1,1,51670.82,0
629,629,439,1,0,66,9,0.0,1,1,0,65535.56,0
630,630,726,1,0,34,0,185734.75,1,1,1,102036.82,0
631,631,491,2,1,70,6,148745.92,2,1,1,17818.33,0
632,632,684,2,1,35,3,99967.76,1,1,1,176882.08,0
633,633,733,1,1,64,3,0.0,2,1,1,75272.63,0
634,634,626,2,1,27,4,115084.53,2,0,1,26907.43,0
635,635,468,2,1,42,9,181627.14,2,1,0,172668.39,0
636,636,421,1,1,34,2,0.0,2,1,1,96615.23,0
637,637,658,1,1,31,5,100082.14,1,0,1,49809.88,0
638,638,694,1,1,40,9,0.0,2,1,0,40463.03,0
639,639,594,1,0,34,7,141525.55,1,0,0,9443.15,0
640,640,692,1,1,29,4,0.0,1,1,0,76755.99,1
641,641,575,3,1,28,7,0.0,1,1,1,10666.05,0
642,642,683,1,0,38,5,127616.56,1,1,0,123846.07,0
643,643,548,3,1,37,4,0.0,1,1,0,121763.68,0
644,644,449,3,0,33,8,0.0,2,0,0,156792.89,0
645,645,545,1,1,38,1,88293.13,2,1,1,24302.95,0
646,646,749,1,0,60,6,0.0,1,1,0,17978.68,1
647,647,749,2,0,33,10,76692.22,1,0,1,30396.43,0
648,648,612,1,0,31,8,117989.76,1,1,1,54129.86,0
649,649,850,2,1,42,6,84445.68,3,0,1,60021.34,1
650,650,489,1,0,51,3,0.0,2,0,1,174098.28,1
651,651,696,1,1,19,1,110928.51,1,1,1,2766.63,0
652,652,517,1,1,62,1,43772.66,3,1,0,187756.24,1
653,653,662,3,0,72,7,140301.72,1,0,1,179258.67,0
654,654,653,2,0,38,5,114268.22,2,1,1,89524.83,0
655,655,580,2,0,33,7,131647.01,2,0,0,79775.19,0
656,656,811,3,1,39,7,0.0,2,1,1,177519.39,0
657,657,714,2,1,29,6,92887.13,1,1,1,69578.49,0
658,658,850,1,1,30,9,121535.18,1,0,0,40313.47,0
659,659,571,3,0,31,3,0.0,2,1,1,194667.92,0
660,660,611,1,1,53,3,83568.26,1,0,0,1235.49,0
661,661,454,3,0,48,5,144837.79,1,1,1,93151.77,0
662,662,571,1,1,38,1,121405.04,1,1,1,154844.22,0
663,663,528,2,1,32,2,99092.45,1,0,1,111149.98,0
664,664,720,1,0,34,3,118307.57,2,1,1,136120.29,0
665,665,802,3,1,41,5,0.0,2,1,1,134626.3,0
666,666,638,3,0,55,2,155828.22,1,0,1,108987.25,1
667,667,577,1,0,35,10,0.0,2,1,1,25161.61,0
668,668,589,1,0,59,2,0.0,2,1,1,126160.24,1
669,669,617,3,1,42,0,70105.87,1,1,1,120830.73,0
670,670,554,1,0,35,6,117707.18,2,0,0,95277.15,1
671,671,466,1,0,30,3,0.0,1,1,0,193984.6,0
672,672,674,2,0,44,4,131593.85,1,0,1,171345.02,1
673,673,556,3,1,38,2,115463.16,1,1,0,150679.65,0
674,674,506,2,0,41,3,57745.76,1,1,0,4035.46,0
675,675,662,1,0,32,4,133950.37,1,1,1,48725.68,1
676,676,847,1,1,66,7,123760.68,1,0,1,53157.16,0
677,677,714,2,1,26,3,119545.48,2,1,0,65482.94,0
678,678,543,1,1,35,5,137482.19,1,0,0,62389.35,0
679,679,473,1,0,39,9,117103.26,2,1,1,85937.52,1
680,680,651,2,1,37,9,114453.58,1,0,1,175820.91,0
681,681,614,1,0,27,9,106414.57,2,0,0,77500.81,0
682,682,644,1,1,38,3,0.0,2,1,1,79928.41,0
683,683,667,1,0,48,2,0.0,2,1,1,148608.39,0
684,684,716,2,1,50,2,119655.77,1,1,1,12944.17,1
685,685,683,3,1,30,1,113257.2,1,1,1,65035.02,0
686,686,715,1,0,41,8,56214.85,2,0,0,92982.61,1
687,687,614,2,0,37,6,96340.81,2,1,1,139377.24,1
688,688,641,1,1,30,2,87505.47,2,0,1,7278.57,0
689,689,753,1,1,92,3,121513.31,1,0,1,195563.99,0
690,690,603,3,0,42,6,0.0,1,1,1,90437.87,0
691,691,611,3,0,28,3,96381.68,2,1,0,181419.29,0
692,692,657,2,1,40,7,99165.84,1,0,1,119333.95,1
693,693,845,1,1,33,8,164385.53,1,1,0,150664.97,0
694,694,837,3,1,31,9,104678.62,1,0,1,50972.6,0
695,695,531,1,1,31,3,96288.26,1,1,0,56794.73,0
696,696,653,2,1,31,9,143321.97,1,1,0,83679.46,0
697,697,809,3,1,33,9,0.0,1,1,1,124045.65,0
698,698,592,2,1,36,10,123187.51,1,0,1,146111.35,0
699,699,614,1,1,50,4,137104.47,1,1,0,127166.49,1
700,700,781,1,1,23,2,107433.48,1,1,0,173843.21,0
701,701,633,1,0,37,9,156091.97,1,1,0,72008.61,0
702,702,664,1,0,31,9,114519.57,2,0,1,79222.02,0
703,703,418,1,0,46,9,0.0,1,1,1,81014.5,1
704,704,796,3,1,41,8,107525.07,1,1,0,18510.41,0
705,705,601,2,0,42,9,133636.16,1,0,1,103315.74,0
706,706,728,2,0,32,9,127772.1,2,1,1,152643.48,0
707,707,713,2,1,40,3,114446.84,2,1,1,87308.18,0
708,708,608,3,0,41,1,83807.86,1,0,1,112542.58,0
709,709,525,3,0,47,6,118560.0,1,1,0,82522.61,1
710,710,693,1,1,37,1,0.0,2,1,1,82867.55,0
711,711,752,1,0,30,3,0.0,2,1,1,104991.28,0
712,712,660,2,0,23,6,166070.48,2,0,0,90494.72,0
713,713,566,1,1,36,1,142120.91,1,1,0,79616.37,0
714,714,679,3,0,35,8,119182.73,1,0,0,121210.09,0
715,715,634,2,1,27,3,107027.52,1,1,0,173425.68,0
716,716,805,1,1,39,2,0.0,1,0,0,166650.32,0
717,717,719,3,1,38,0,0.0,1,1,0,126876.47,0
718,718,571,1,0,35,8,0.0,2,0,0,84569.13,0
719,719,667,1,1,31,3,99513.91,1,1,1,189657.26,0
720,720,544,1,1,37,3,84496.71,1,0,0,79972.09,0
721,721,678,2,1,36,1,117864.85,2,1,0,27619.06,0
722,722,683,1,1,72,3,140997.26,1,0,1,52876.41,0
723,723,578,2,1,34,8,147487.23,2,1,0,66680.77,0
724,724,717,3,1,36,2,102989.83,2,0,1,49185.57,0
725,725,654,3,0,36,2,0.0,2,1,1,146652.11,0
726,726,670,3,0,29,9,0.0,2,1,0,27359.19,0
727,727,543,1,0,34,8,0.0,2,0,1,145601.8,0
728,728,803,3,1,43,3,0.0,1,1,0,72051.44,0
729,729,652,3,1,58,6,0.0,2,0,1,170025.43,0
730,730,768,1,1,29,2,95984.69,2,1,1,73686.75,0
731,731,611,3,1,52,7,0.0,1,0,1,73585.18,1
732,732,850,1,1,34,2,72079.71,1,1,1,115767.93,0
733,733,677,1,0,58,1,90022.85,1,0,1,2988.28,0
734,734,699,1,1,44,8,158697.61,1,1,0,107181.22,0
735,735,768,1,0,26,5,51116.26,1,1,1,70454.79,1
736,736,515,2,1,60,9,113715.36,1,1,0,18424.24,1
737,737,520,2,1,32,5,110029.77,1,1,0,56246.69,0
738,738,660,3,1,33,4,0.0,1,1,0,29664.45,0
739,739,515,1,1,48,5,129387.94,1,0,1,147955.91,1
740,740,850,2,1,40,4,166082.15,2,0,1,44406.17,0
741,741,610,1,1,37,0,0.0,1,1,0,114514.64,0
742,742,747,1,0,40,3,0.0,1,0,0,57817.84,1
743,743,548,3,1,39,7,131468.44,1,1,0,164975.82,0
744,744,679,2,1,38,7,110555.37,2,1,0,46522.68,0
745,745,618,3,0,40,8,0.0,2,1,0,80204.38,0
746,746,575,1,1,27,3,139301.68,1,1,0,99843.98,0
747,747,760,3,0,41,6,0.0,2,0,0,101491.23,0
748,748,631,2,0,37,2,121801.72,2,0,1,23146.62,0
749,749,755,2,0,45,7,135643.0,1,0,0,143619.52,1
750,750,790,1,0,47,10,148636.21,1,0,1,16119.96,1
751,751,647,1,0,33,4,0.0,1,1,0,152323.04,0
752,752,493,3,0,48,7,0.0,2,1,0,48545.1,0
753,753,754,3,0,32,7,0.0,2,1,0,89520.75,0
754,754,663,1,1,34,7,0.0,2,1,1,180427.24,0
755,755,686,1,0,41,4,129553.76,2,1,0,187599.8,0
756,756,530,2,1,23,1,137060.88,2,1,1,165227.23,0
757,757,445,3,1,45,10,0.0,2,0,1,90977.48,0
758,758,532,1,1,38,9,0.0,2,0,0,30583.95,0
759,759,597,3,0,46,4,0.0,2,1,0,58667.16,1
760,760,578,1,1,45,1,148600.91,1,1,0,143397.14,1
761,761,578,1,1,30,4,169462.09,1,1,0,112187.11,0
762,762,657,3,0,41,6,112119.48,1,1,0,17536.82,0
763,763,677,2,0,26,3,102395.79,1,1,0,119368.99,0
764,764,680,2,0,51,5,143139.87,1,0,0,47795.43,1
765,765,709,1,1,42,9,118546.71,1,0,1,77142.85,0
766,766,666,3,0,47,5,0.0,1,0,0,166650.9,1
767,767,623,1,0,39,1,160903.2,1,0,0,78774.36,0
768,768,619,2,0,33,3,100488.92,2,0,1,36446.74,0
769,769,579,1,0,39,3,166501.17,2,1,0,93835.64,0
770,770,520,1,0,29,8,95947.76,1,1,0,4696.44,0
771,771,443,2,1,50,3,117206.3,1,1,0,42840.18,1
772,772,660,1,0,35,6,100768.77,1,1,0,19199.61,0
773,773,648,1,0,19,1,0.0,2,0,1,22101.86,0
774,774,702,1,1,37,10,150525.8,1,1,1,94728.49,0
775,775,643,3,1,35,2,0.0,2,0,0,67979.35,0
776,776,508,1,1,35,1,86893.28,1,0,0,59374.82,0
777,777,520,1,1,58,3,0.0,2,0,1,32790.02,0
778,778,484,3,0,35,7,133868.21,1,1,1,27286.1,0
779,779,749,3,1,42,9,222267.63,1,0,0,101108.85,1
780,780,563,3,0,46,8,106171.68,1,1,0,163145.5,1
781,781,737,1,1,45,10,0.0,2,1,0,1364.54,0
782,782,498,1,1,34,5,0.0,2,1,1,91711.66,0
783,783,640,2,0,43,9,94752.49,1,1,0,184006.36,1
784,784,656,3,1,33,4,0.0,2,1,0,116706.0,0
785,785,791,2,0,33,10,130229.71,2,0,0,54019.93,1
786,786,821,1,0,28,8,0.0,1,1,1,36754.13,0
787,787,605,3,0,48,6,0.0,2,1,1,40062.99,0
788,788,691,1,1,38,1,0.0,2,0,0,44653.5,0
789,789,586,1,0,28,5,0.0,3,1,0,170487.4,1
790,790,741,2,0,37,8,170840.08,2,0,0,109843.16,0
791,791,631,2,0,34,6,125227.82,2,0,1,128247.03,0
792,792,510,1,0,45,10,103821.47,2,0,1,77878.62,0
793,793,632,1,0,49,5,167962.7,1,0,0,140201.21,0
794,794,684,3,1,39,4,207034.96,2,0,0,157694.76,1
795,795,677,2,0,39,0,111213.64,2,1,1,147578.26,0
796,796,775,2,1,25,10,60205.2,2,1,0,14073.11,0
797,797,738,2,1,62,10,83008.31,1,1,1,42766.03,0
798,798,555,1,0,27,8,102000.17,1,1,1,116757.0,0
799,799,556,1,0,40,9,129860.37,1,0,0,17992.94,0
800,800,587,2,0,45,8,134980.74,1,1,1,123309.57,1
801,801,735,1,1,49,5,121973.28,1,1,0,148804.36,0
802,802,615,1,1,59,8,0.0,2,1,1,165576.55,0
803,803,778,2,0,45,1,162150.42,2,1,0,174531.27,0
804,804,718,1,0,41,1,0.0,2,0,1,27509.52,1
805,805,613,1,1,47,6,146034.74,1,1,1,77146.14,0
806,806,760,1,1,43,8,121911.59,1,1,0,193312.33,0
807,807,669,2,1,47,0,63723.78,2,1,1,181928.25,0
808,808,660,2,1,46,5,109019.65,2,1,1,33680.56,0
809,809,602,1,1,59,7,0.0,2,1,1,162347.05,0
810,810,636,2,1,30,8,141787.31,2,1,1,109685.61,0
811,811,630,1,1,50,8,0.0,2,0,1,79377.45,0
812,812,674,1,1,18,7,0.0,2,1,1,55753.12,1
813,813,656,2,0,46,7,141535.52,1,1,0,50595.15,1
814,814,632,2,1,30,1,58668.02,1,1,1,78670.52,0
815,815,569,3,1,34,0,151839.26,1,1,0,102299.81,1
816,816,507,1,0,35,2,0.0,2,1,0,97633.93,0
817,817,708,2,1,37,8,153366.13,1,1,1,26912.34,0
818,818,570,1,1,23,2,0.0,1,0,0,198830.98,0
819,819,707,1,1,58,6,89685.92,1,0,1,126471.13,0
820,820,651,1,0,39,8,0.0,1,1,0,137452.57,0
821,821,690,3,1,26,8,116318.23,1,1,1,83253.05,0
822,822,542,2,1,33,8,142871.27,2,0,0,77737.86,0
823,823,571,3,0,22,3,108117.1,1,0,1,53328.7,0
824,824,658,1,1,32,8,0.0,1,1,1,80410.68,0
825,825,656,1,1,37,2,0.0,2,0,1,67840.81,0
826,826,520,1,0,39,1,73493.17,1,0,1,109626.13,1
827,827,696,3,1,28,8,0.0,1,0,0,176713.47,0
828,828,608,3,1,66,8,123935.35,1,1,1,65758.19,0
829,829,456,3,1,32,9,147506.25,1,1,1,135399.21,0
830,830,535,2,1,20,9,134874.4,1,1,1,118825.56,0
831,831,573,1,0,27,4,0.0,2,1,1,157549.6,0
832,832,614,3,0,39,6,0.0,2,1,1,164018.98,0
833,833,594,2,1,38,6,63176.44,2,1,1,14466.08,0
834,834,605,3,1,47,7,142643.54,1,1,0,189310.27,0
835,835,643,3,1,34,6,0.0,2,1,1,116046.22,0
836,836,721,1,1,69,2,108424.19,1,1,1,178418.35,0
837,837,721,2,0,36,3,65253.07,2,1,0,28737.78,0
838,838,837,1,0,38,2,0.0,2,1,1,46395.21,0
839,839,606,3,0,25,3,147386.72,3,1,0,45482.04,1
840,840,544,1,0,45,6,0.0,2,0,1,151401.33,0
841,841,693,1,0,43,4,152341.55,1,1,0,9241.78,0
842,842,590,1,1,32,9,0.0,2,1,0,138889.15,0
843,843,684,1,1,54,6,0.0,2,1,1,94888.6,0
844,844,613,3,1,30,9,111927.45,1,1,1,175795.87,0
845,845,586,1,0,35,7,164769.02,3,1,0,119814.25,1
846,846,719,3,1,40,4,128389.12,1,1,1,176091.31,0
847,847,705,1,1,25,9,0.0,2,0,1,112331.19,0
848,848,711,1,1,28,8,0.0,2,1,1,64286.39,0
849,849,660,2,1,28,2,170890.05,2,1,0,41758.9,0
850,850,599,3,1,35,6,137102.65,1,0,0,76870.81,0
851,851,750,2,1,40,5,168286.81,3,1,0,20451.99,1
852,852,723,1,0,49,4,0.0,2,0,1,89972.25,0
853,853,512,1,0,37,1,0.0,2,0,1,156105.03,0
854,854,801,1,1,43,4,158713.08,2,0,0,98586.14,0
855,855,678,1,0,55,5,0.0,1,0,1,196794.11,1
856,856,675,3,0,35,8,155621.08,1,0,1,35177.31,0
857,857,498,2,1,35,2,121968.11,2,0,1,188343.05,0
858,858,595,1,1,41,9,0.0,2,1,0,5967.09,0
859,859,840,1,1,30,8,136291.71,1,1,0,54113.38,0
860,860,802,1,1,29,9,127414.55,1,1,1,134459.12,0
861,861,763,1,0,38,0,152582.2,2,0,0,31892.82,0
862,862,696,1,1,22,9,149777.0,1,1,1,198032.93,0
863,863,468,1,1,36,3,61636.97,1,0,0,107787.42,0
864,864,702,3,1,30,2,0.0,2,1,1,145537.32,0
865,865,805,2,1,24,6,143221.35,2,1,0,186035.72,0
866,866,745,3,1,34,9,0.0,2,1,0,50046.25,0
867,867,802,1,0,39,7,120145.96,2,0,1,59497.01,1
868,868,718,1,0,49,10,0.0,1,1,0,184474.72,1
869,869,699,1,1,27,1,0.0,2,1,0,93003.21,0
870,870,524,2,0,25,7,131402.21,1,0,0,193668.49,0
871,871,565,1,1,55,4,118803.35,2,1,1,128124.7,1
872,872,560,3,0,27,7,124995.98,1,1,1,114669.79,0
873,873,594,1,0,31,9,0.0,1,0,1,5719.11,0
874,874,513,3,0,42,10,0.0,2,0,1,73151.25,0
875,875,750,3,0,33,3,161801.47,1,0,1,153288.97,1
876,876,668,3,1,25,8,0.0,2,1,1,135112.09,0
877,877,749,2,0,44,0,71497.79,2,0,0,151083.8,0
